"HOUSEID","PERSONID","TDTRPNUM","STRTTIME","ENDTIME","TRVLCMIN","TRPMILES","TRPTRANS","TRPACCMP","TRPHHACC","VEHID","TRWAITTM","NUMTRANS","TRACCTM","DROP_PRK","TREGRTM","WHODROVE","WHYFROM","LOOP_TRIP","TRPHHVEH","HHMEMDRV","HH_ONTD","NONHHCNT","NUMONTRP","PSGR_FLG","PUBTRANS","TRIPPURP","DWELTIME","TDWKND","VMT_MILE","DRVR_FLG","WHYTRP1S","ONTD_P1","ONTD_P2","ONTD_P3","ONTD_P4","ONTD_P5","ONTD_P6","ONTD_P7","ONTD_P8","ONTD_P9","ONTD_P10","ONTD_P11","ONTD_P12","ONTD_P13","TDCASEID","TRACC_WLK","TRACC_POV","TRACC_BUS","TRACC_CRL","TRACC_SUB","TRACC_OTH","TREGR_WLK","TREGR_POV","TREGR_BUS","TREGR_CRL","TREGR_SUB","TREGR_OTH","WHYTO","TRAVDAY","HOMEOWN","HHSIZE","HHVEHCNT","HHFAMINC","DRVRCNT","HHSTATE","HHSTFIPS","NUMADLT","WRKCOUNT","TDAYDATE","HHRESP","LIF_CYC","MSACAT","MSASIZE","RAIL","URBAN","URBANSIZE","URBRUR","GASPRICE","CENSUS_D","CENSUS_R","CDIVMSAR","HH_RACE","HH_HISP","HH_CBSA","SMPLSRCE","R_AGE","EDUC","R_SEX","PRMACT","PROXY","WORKER","DRIVER","WTTRDFIN","WHYTRP90","TRPMILAD","R_AGE_IMP","R_SEX_IMP","VEHTYPE","OBHUR","DBHUR","OTHTNRNT","OTPPOPDN","OTRESDN","OTEEMPDN","OBHTNRNT","OBPPOPDN","OBRESDN","DTHTNRNT","DTPPOPDN","DTRESDN","DTEEMPDN","DBHTNRNT","DBPPOPDN","DBRESDN"
"30000041","01","01","0800","0945",105,68.406,"03",0,0,"02",-1,-1,-1,"-1",-1,"01","16","02","01","01",1,0,1,"02","02","NHB",495,"02",68.406,"01","10","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000410101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","04","01",2,2,"11",2,"CA","06",2,2,"201606","01","02","03","03","01","01","02","01","276.3","09","04","93","01","02","XXXXX","02",44,"05","01","01","01","01","01",325760.957032132,"01",73.433841,44,"01","01","T","U","40","300","50","25","40","300","300","60","17000","7000","5000","40","7000","3000"
"30000041","01","02","1800","2000",120,73.72,"03",0,0,"02",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,0,1,"02","02","HBW",-9,"02",73.72,"01","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000410102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","04","01",2,2,"11",2,"CA","06",2,2,"201606","01","02","03","03","01","01","02","01","276.3","09","04","93","01","02","XXXXX","02",44,"05","01","01","01","01","01",325760.957032132,"01",79.13842,44,"01","01","U","T","60","17000","7000","5000","40","7000","3000","40","300","50","25","40","300","300"
"30000041","02","01","0700","0715",15,0.688,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","02","02","-1",1,0,1,"-1","02","HBSOCREC",45,"02",-1,"-1","50","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000410201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","04","01",2,2,"11",2,"CA","06",2,2,"201606","01","02","03","03","01","01","02","01","276.3","09","04","93","01","02","XXXXX","02",40,"01","02","01","01","01","01",274768.569491436,"10",0.688,40,"02","-1","T","T","40","300","50","25","40","300","300","40","300","50","25","40","300","300"
"30000041","02","02","0800","0815",15,0.688,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","16","02","02","-1",1,0,1,"-1","02","HBSOCREC",45,"02",-1,"-1","01","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000410202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","04","01",2,2,"11",2,"CA","06",2,2,"201606","01","02","03","03","01","01","02","01","276.3","09","04","93","01","02","XXXXX","02",40,"01","02","01","01","01","01",274768.569491436,"10",0.688,40,"02","-1","T","T","40","300","50","25","40","300","300","40","300","50","25","40","300","300"
"30000041","02","03","0900","1100",120,77.937,"03",0,0,"01",-1,-1,-1,"-1",-1,"02","01","02","01","01",1,0,1,"02","02","HBW",450,"02",77.937,"01","10","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000410203","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","04","01",2,2,"11",2,"CA","06",2,2,"201606","01","02","03","03","01","01","02","01","276.3","09","04","93","01","02","XXXXX","02",40,"01","02","01","01","01","01",274768.569491436,"01",83.6653695,40,"02","01","T","U","40","300","50","25","40","300","300","40","7000","7000","5000","50","7000","7000"
"30000041","02","04","1830","2030",120,77.821,"03",0,0,"01",-1,-1,-1,"-1",-1,"02","03","02","01","01",1,0,1,"02","02","HBW",-9,"02",77.821,"01","01","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000410204","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","04","01",2,2,"11",2,"CA","06",2,2,"201606","01","02","03","03","01","01","02","01","276.3","09","04","93","01","02","XXXXX","02",40,"01","02","01","01","01","01",274768.569491436,"01",83.5408435,40,"02","01","U","T","40","7000","7000","5000","50","7000","7000","40","300","50","25","40","300","300"
"30000062","01","01","0710","0820",70,60.357,"03",1,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,1,2,"02","02","HBW",220,"02",60.357,"01","10","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000620101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","05","01",2,6,"10",2,"TX","48",2,1,"201609","01","10","04","06","02","04","06","02","207.9","07","03","74","01","02","XXXXX","02",50,"04","02","01","01","01","01",91798.4593699873,"01",64.7932395,50,"02","01","R","C","20","50","50","25","05","50","50","30","3000","1500","1500","30","3000","1500"
"30000062","01","02","1200","1210",10,1.352,"03",2,0,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,2,3,"02","02","NHB",35,"02",1.352,"01","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000620102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","05","01",2,6,"10",2,"TX","48",2,1,"201609","01","10","04","06","02","04","06","02","207.9","07","03","74","01","02","XXXXX","02",50,"04","02","01","01","01","01",91798.4593699873,"03",1.5076152,50,"02","01","C","S","30","3000","1500","1500","30","3000","1500","40","1500","750","750","20","1500","750"
"30000062","01","03","1245","1255",10,1.358,"03",2,0,"01",-1,-1,-1,"-1",-1,"01","11","02","01","01",1,2,3,"02","02","NHB",270,"02",1.358,"01","10","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000620103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","05","01",2,6,"10",2,"TX","48",2,1,"201609","01","10","04","06","02","04","06","02","207.9","07","03","74","01","02","XXXXX","02",50,"04","02","01","01","01","01",91798.4593699873,"03",1.5143058,50,"02","01","S","C","40","1500","750","750","20","1500","750","30","3000","1500","1500","30","3000","1500"
"30000062","01","04","1725","1855",90,60.501,"03",1,0,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,1,2,"02","02","HBW",-9,"02",60.501,"01","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000620104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01",2,6,"10",2,"TX","48",2,1,"201609","01","10","04","06","02","04","06","02","207.9","07","03","74","01","02","XXXXX","02",50,"04","02","01","01","01","01",91798.4593699873,"01",64.9478235,50,"02","01","C","R","30","3000","1500","1500","30","3000","1500","20","50","50","25","05","50","50"
"30000062","02","01","1535","1554",19,10.535,"06",0,0,"06",-1,-1,-1,"-1",-1,"02","03","02","01","01",1,0,1,"02","02","NHB",31,"02",10.535,"01","40","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000620201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","05","01",2,6,"10",2,"TX","48",2,1,"201609","01","10","04","06","02","04","06","02","207.9","07","03","74","01","02","XXXXX","02",50,"04","01","06","01","02","01",101394.965731215,"03",11.7475785,50,"01","04","R","T","20","50","50","25","05","50","50","50","750","300","150","50","300","300"
"30000062","02","02","1625","1700",35,10.987,"06",0,0,"06",-1,-1,-1,"-1",-1,"02","11","02","01","01",1,0,1,"02","02","HBSHOP",-9,"02",10.987,"01","01","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000620202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01",2,6,"10",2,"TX","48",2,1,"201609","01","10","04","06","02","04","06","02","207.9","07","03","74","01","02","XXXXX","02",50,"04","01","06","01","02","01",101394.965731215,"03",12.2516037,50,"01","04","T","R","50","750","300","150","50","300","300","20","50","50","25","05","50","50"
"30000082","01","01","0745","0752",7,2.71,"03",2,2,"02",-1,-1,-1,"-1",-1,"01","01","02","01","01",3,0,3,"02","02","HBO",17,"02",2.71,"01","70","01","02","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","06","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",39,"05","02","01","01","01","01",375517.390494912,"04",3.021921,39,"02","01","T","T","20","1500","300","750","30","750","300","40","1500","750","750","05","300","300"
"30000082","01","02","0809","0813",4,1.432,"03",0,0,"02",-1,-1,-1,"-1",-1,"01","06","02","01","01",1,0,1,"02","02","NHB",11,"02",1.432,"01","80","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",39,"05","02","01","01","01","01",375517.390494912,"10",1.5968232,39,"02","01","T","T","40","1500","750","750","05","300","300","40","1500","750","750","05","300","300"
"30000082","01","03","0824","0828",4,0.777,"03",0,0,"02",-1,-1,-1,"-1",-1,"01","13","02","01","01",1,0,1,"02","02","NHB",505,"02",0.777,"01","10","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",39,"05","02","01","01","01","01",375517.390494912,"01",0.8341095,39,"02","01","T","T","40","1500","750","750","05","300","300","40","1500","750","750","05","300","300"
"30000082","01","04","1653","1657",4,1.075,"03",0,0,"02",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,0,1,"02","02","NHB",21,"02",1.075,"01","70","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","06","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",39,"05","02","01","01","01","01",375517.390494912,"04",1.1987325,39,"02","01","T","T","40","1500","750","750","05","300","300","40","1500","750","750","05","300","300"
"30000082","01","05","1718","1726",8,2.727,"03",2,2,"02",-1,-1,-1,"-1",-1,"01","06","02","01","01",3,0,3,"02","02","HBO",-9,"02",2.727,"01","01","01","02","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",39,"05","02","01","01","01","01",375517.390494912,"01",2.9274345,39,"02","01","T","T","40","1500","750","750","05","300","300","20","1500","300","750","30","750","300"
"30000082","02","01","0730","0733",3,2.136,"03",0,0,"01",-1,-1,-1,"-1",-1,"02","01","02","01","01",1,0,1,"02","02","HBSHOP",5,"02",2.136,"01","40","02","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",38,"04","01","01","01","01","01",473163.860891436,"03",2.3818536,38,"01","01","T","T","20","1500","300","750","30","750","300","20","1500","300","750","30","750","300"
"30000082","02","02","0738","0850",72,88.581,"03",0,0,"01",-1,-1,-1,"-1",-1,"02","11","02","01","01",1,0,1,"02","02","NHB",8,"02",88.581,"01","80","02","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",38,"04","01","01","01","01","01",473163.860891436,"10",98.7766731,38,"01","01","T","T","20","1500","300","750","30","750","300","05","300","300","150","20","300","300"
"30000082","02","03","0858","0949",51,45.341,"03",0,0,"01",-1,-1,-1,"-1",-1,"02","13","02","01","01",1,0,1,"02","02","NHB",62,"02",45.341,"01","10","02","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820203","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",38,"04","01","01","01","01","01",473163.860891436,"02",50.5597491,38,"01","01","T","S","05","300","300","150","20","300","300","20","3000","750","750","05","1500","750"
"30000082","02","04","1051","1224",93,28.208,"03",1,0,"97",-1,-1,-1,"-1",-1,"97","04","02","02","02",1,1,2,"01","02","NHB",276,"02",-1,"02","10","02","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820204","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",38,"04","01","01","01","01","01",473163.860891436,"02",31.4547408,38,"01","-1","S","U","20","3000","750","750","05","1500","750","80","17000","17000","5000","80","17000","17000"
"30000082","02","05","1700","1705",5,0.239,"01",12,0,"-1",-1,-1,-1,"-1",-1,"-1","04","02","01","-1",1,12,13,"-1","02","NHB",130,"02",-1,"-1","10","02","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820205","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",38,"04","01","01","01","01","01",473163.860891436,"02",0.239,38,"01","-1","U","U","80","17000","17000","5000","80","17000","17000","80","17000","17000","5000","80","17000","17000"
"30000082","02","06","1915","1926",11,0.267,"01",1,0,"-1",-1,-1,-1,"-1",-1,"-1","04","02","01","-1",1,1,2,"-1","02","NHB",4,"02",-1,"-1","97","02","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820206","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","07","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",38,"04","01","01","01","01","01",473163.860891436,"11",0.267,38,"01","-1","U","U","80","17000","17000","5000","80","17000","17000","80","17000","17000","5000","80","17000","17000"
"30000082","02","07","1930","2043",73,29.293,"03",1,0,"97",-1,-1,-1,"-1",-1,"97","07","02","02","02",1,1,2,"01","02","NHB",-9,"02",-1,"02","10","02","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000820207","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","03","02",4,2,"08",2,"NY","36",2,2,"201605","01","04","03","03","02","01","03","01","241.3","02","01","23","01","02","XXXXX","02",38,"04","01","01","01","01","01",473163.860891436,"02",32.6646243,38,"01","-1","U","S","80","17000","17000","5000","80","17000","17000","20","3000","750","750","05","1500","750"
"30000085","01","01","0740","0745",5,0.251,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","02","02","-1",1,0,1,"-1","02","HBW",225,"01",-1,"-1","10","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000850101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","01","01",1,2,"09",1,"CA","06",1,1,"201608","01","01","02","05","02","01","04","01","259.6","09","04","92","97","01","41740","02",30,"04","01","01","01","01","01",101378.333286457,"01",0.251,30,"01","-1","U","U","50","17000","17000","5000","50","30000","17000","50","17000","17000","5000","50","30000","17000"
"30000085","01","02","1130","1140",10,0.248,"01",2,0,"-1",-1,-1,-1,"-1",-1,"-1","03","02","02","-1",1,2,3,"-1","02","NHB",40,"01",-1,"-1","80","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000850102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","01","01",1,2,"09",1,"CA","06",1,1,"201608","01","01","02","05","02","01","04","01","259.6","09","04","92","97","01","41740","02",30,"04","01","01","01","01","01",101378.333286457,"04",0.248,30,"01","-1","U","U","50","17000","17000","5000","50","30000","17000","70","17000","7000","5000","80","17000","17000"
"30000085","01","03","1220","1230",10,0.248,"01",2,0,"-1",-1,-1,-1,"-1",-1,"-1","13","02","02","-1",1,2,3,"-1","02","NHB",270,"01",-1,"-1","10","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000850103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","01","01",1,2,"09",1,"CA","06",1,1,"201608","01","01","02","05","02","01","04","01","259.6","09","04","92","97","01","41740","02",30,"04","01","01","01","01","01",101378.333286457,"04",0.248,30,"01","-1","U","U","70","17000","7000","5000","80","17000","17000","50","17000","17000","5000","50","30000","17000"
"30000085","01","04","1700","1705",5,0.251,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","03","02","02","-1",1,0,1,"-1","02","HBW",115,"01",-1,"-1","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000850104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","01",1,2,"09",1,"CA","06",1,1,"201608","01","01","02","05","02","01","04","01","259.6","09","04","92","97","01","41740","02",30,"04","01","01","01","01","01",101378.333286457,"01",0.251,30,"01","-1","U","U","50","17000","17000","5000","50","30000","17000","50","17000","17000","5000","50","30000","17000"
"30000085","01","05","1900","1915",15,0.664,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","02","02","-1",1,0,1,"-1","02","HBSOCREC",45,"01",-1,"-1","50","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000850105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","01","01",1,2,"09",1,"CA","06",1,1,"201608","01","01","02","05","02","01","04","01","259.6","09","04","92","97","01","41740","02",30,"04","01","01","01","01","01",101378.333286457,"10",0.664,30,"01","-1","U","U","50","17000","17000","5000","50","30000","17000","50","17000","17000","5000","30","3000","3000"
"30000085","01","06","2000","2010",10,0.664,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","16","02","02","-1",1,0,1,"-1","02","HBSOCREC",-9,"01",-1,"-1","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000850106","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","01",1,2,"09",1,"CA","06",1,1,"201608","01","01","02","05","02","01","04","01","259.6","09","04","92","97","01","41740","02",30,"04","01","01","01","01","01",101378.333286457,"10",0.664,30,"01","-1","U","U","50","17000","17000","5000","30","3000","3000","50","17000","17000","5000","50","30000","17000"
"30000089","01","01","1300","1325",25,12.674,"05",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBW",635,"02",12.674,"01","10","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000890101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","06","01",4,2,"07",2,"TX","48",2,2,"201612","01","04","03","03","02","04","06","02","219.1","07","03","73","01","01","XXXXX","02",33,"03","01","01","01","01","01",427153.797733777,"01",13.605539,33,"01","02","T","S","20","1500","750","750","30","1500","300","40","750","300","350","30","300","300"
"30000089","01","02","0000","0030",30,13.97,"05",0,0,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,0,1,"02","02","HBW",-9,"01",13.97,"01","01","01","02","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","300000890102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","06","01",4,2,"07",2,"TX","48",2,2,"201612","01","04","03","03","02","04","06","02","219.1","07","03","73","01","01","XXXXX","02",33,"03","01","01","01","01","01",427153.797733777,"01",14.996795,33,"01","02","S","T","40","750","300","350","30","300","300","20","1500","750","750","30","1500","300"
