id,carpool,cars_per_driver,hhsize,commute,social
373369,FALSE,1,2,FALSE,FALSE
494678,TRUE,1,2,FALSE,FALSE
35121,TRUE,0.5,2,FALSE,FALSE
611480,TRUE,1,4,FALSE,TRUE
130143,TRUE,1,4,FALSE,FALSE
147598,TRUE,1,2,FALSE,FALSE
781984,FALSE,0.5,2,FALSE,FALSE
51197,FALSE,1,4,FALSE,FALSE
689169,FALSE,1,2,FALSE,FALSE
55859,TRUE,1,3,FALSE,FALSE
569844,TRUE,2,2,FALSE,FALSE
81315,TRUE,1,4,FALSE,FALSE
424783,TRUE,0.5,2,FALSE,TRUE
769030,TRUE,1,2,FALSE,FALSE
323360,FALSE,1,2,FALSE,TRUE
375493,TRUE,2,3,FALSE,FALSE
64852,TRUE,0.5,2,FALSE,FALSE
514667,TRUE,1,2,FALSE,TRUE
374426,FALSE,3,1,FALSE,FALSE
524630,TRUE,1,2,FALSE,FALSE
461519,FALSE,1,4,TRUE,FALSE
223120,TRUE,1,2,FALSE,FALSE
281583,FALSE,1,4,FALSE,FALSE
365183,FALSE,2,1,FALSE,FALSE
288521,TRUE,1.5,4,FALSE,FALSE
127104,TRUE,1,5,FALSE,FALSE
316548,FALSE,4,1,FALSE,FALSE
408392,TRUE,1,3,FALSE,FALSE
26178,FALSE,1,2,FALSE,FALSE
376244,TRUE,1.5,2,FALSE,TRUE
49043,FALSE,1.6666666666666667,3,TRUE,FALSE
445384,FALSE,2,1,FALSE,FALSE
47985,FALSE,1,4,FALSE,FALSE
203113,FALSE,1.5,3,FALSE,FALSE
649161,TRUE,1,2,FALSE,FALSE
117221,FALSE,1.6666666666666667,3,TRUE,FALSE
284463,TRUE,1.5,4,FALSE,FALSE
619091,FALSE,2,2,FALSE,FALSE
750878,TRUE,2,1,FALSE,FALSE
635223,TRUE,1.5,3,FALSE,FALSE
215847,TRUE,1.5,3,FALSE,FALSE
272218,TRUE,2,7,FALSE,FALSE
353935,TRUE,1.2,6,TRUE,FALSE
459638,FALSE,1,2,FALSE,FALSE
210907,FALSE,1,1,TRUE,FALSE
286755,FALSE,1.25,5,FALSE,FALSE
184745,FALSE,2,1,TRUE,FALSE
189336,FALSE,1,3,TRUE,FALSE
220098,FALSE,1,6,TRUE,FALSE
208897,FALSE,1,2,FALSE,FALSE
172189,FALSE,1,3,FALSE,FALSE
323391,FALSE,1,3,TRUE,FALSE
41509,FALSE,1,1,FALSE,FALSE
616440,TRUE,1,2,FALSE,FALSE
206674,FALSE,1,2,FALSE,FALSE
353657,FALSE,1,1,FALSE,FALSE
581141,TRUE,1,4,FALSE,TRUE
158407,FALSE,0,3,TRUE,FALSE
630709,TRUE,1,2,FALSE,FALSE
36717,FALSE,1,2,FALSE,FALSE
581860,FALSE,1,6,TRUE,FALSE
659000,FALSE,5,1,FALSE,FALSE
444895,TRUE,1,2,FALSE,FALSE
328595,TRUE,1,5,FALSE,FALSE
735155,FALSE,1.3333333333333333,3,FALSE,FALSE
511359,FALSE,1,2,FALSE,FALSE
127297,FALSE,1.6666666666666667,3,FALSE,TRUE
101887,TRUE,1,4,FALSE,TRUE
484707,TRUE,1,2,FALSE,FALSE
398066,FALSE,2,1,FALSE,FALSE
766575,TRUE,1.5,2,FALSE,FALSE
348883,TRUE,1,2,FALSE,FALSE
138071,TRUE,1,3,FALSE,FALSE
269089,TRUE,0.75,4,FALSE,FALSE
557852,TRUE,1,3,FALSE,TRUE
777107,FALSE,2,2,FALSE,FALSE
488884,TRUE,1,3,FALSE,FALSE
52382,FALSE,2,2,FALSE,FALSE
612313,FALSE,1,4,FALSE,FALSE
533457,TRUE,0.5,2,FALSE,FALSE
28585,FALSE,1.5,2,TRUE,FALSE
219912,TRUE,1,2,FALSE,FALSE
25155,FALSE,1,2,TRUE,FALSE
100862,TRUE,1,3,FALSE,FALSE
48871,TRUE,1.5,3,FALSE,TRUE
521018,FALSE,1.5,5,FALSE,FALSE
120111,TRUE,1,2,FALSE,FALSE
114890,FALSE,1.5,2,FALSE,FALSE
194354,FALSE,1,2,TRUE,FALSE
407667,FALSE,1.6666666666666667,3,TRUE,FALSE
457464,FALSE,1,1,FALSE,FALSE
47412,TRUE,1.5,4,FALSE,FALSE
54109,TRUE,1,2,FALSE,FALSE
506869,TRUE,1,4,FALSE,FALSE
358632,FALSE,0.6666666666666666,3,TRUE,FALSE
619870,TRUE,0.6666666666666666,5,FALSE,FALSE
77638,TRUE,1,5,FALSE,FALSE
22075,FALSE,2,3,TRUE,FALSE
167709,TRUE,1,2,FALSE,FALSE
144888,FALSE,1,2,FALSE,FALSE
583748,FALSE,1,1,FALSE,FALSE
725643,TRUE,0.5,2,FALSE,FALSE
456211,TRUE,1,2,FALSE,FALSE
689206,FALSE,2,1,FALSE,FALSE
294222,FALSE,1,2,FALSE,FALSE
215151,TRUE,1.5,2,FALSE,FALSE
545624,TRUE,1,2,FALSE,FALSE
225924,TRUE,3,1,FALSE,FALSE
451432,FALSE,1,2,FALSE,FALSE
52746,TRUE,1,2,FALSE,TRUE
483600,TRUE,1.5,4,FALSE,FALSE
703295,TRUE,1,1,FALSE,FALSE
172367,FALSE,1,4,FALSE,FALSE
743049,FALSE,1,3,FALSE,FALSE
778657,TRUE,0.5,2,FALSE,FALSE
354085,FALSE,1,6,FALSE,FALSE
744417,FALSE,1.5,2,FALSE,TRUE
358145,TRUE,1.5,4,FALSE,FALSE
641865,FALSE,2,1,FALSE,FALSE
433481,TRUE,1,2,FALSE,FALSE
365631,TRUE,0.5,4,FALSE,FALSE
612980,FALSE,1.5,2,FALSE,FALSE
177984,TRUE,1.6666666666666667,4,FALSE,FALSE
551606,FALSE,1,2,FALSE,FALSE
503084,TRUE,2,2,FALSE,FALSE
335341,TRUE,1,3,FALSE,FALSE
505836,FALSE,1,3,FALSE,FALSE
442865,TRUE,1,2,FALSE,FALSE
270723,TRUE,1,2,FALSE,FALSE
116840,TRUE,1,2,FALSE,FALSE
669591,FALSE,1,2,FALSE,FALSE
120729,FALSE,1,4,FALSE,FALSE
274303,TRUE,0.5,3,FALSE,FALSE
482101,FALSE,1,2,FALSE,FALSE
541909,TRUE,1,2,FALSE,FALSE
413948,FALSE,1,1,FALSE,FALSE
536678,TRUE,1.5,3,FALSE,FALSE
375843,FALSE,1,2,TRUE,FALSE
428398,TRUE,1,2,FALSE,FALSE
706239,TRUE,1.5,2,FALSE,FALSE
246564,TRUE,1,5,FALSE,FALSE
472546,TRUE,1,3,FALSE,FALSE
89011,FALSE,1,3,TRUE,FALSE
479006,TRUE,2,2,FALSE,FALSE
220532,TRUE,1,2,FALSE,FALSE
16225,TRUE,1,3,FALSE,FALSE
414111,TRUE,1,5,FALSE,FALSE
340045,FALSE,1,3,FALSE,TRUE
308104,FALSE,1,3,FALSE,TRUE
781290,TRUE,2.5,2,TRUE,FALSE
596355,FALSE,1,1,FALSE,FALSE
651125,TRUE,1,3,FALSE,FALSE
570022,TRUE,2,2,FALSE,FALSE
250413,FALSE,1,4,FALSE,FALSE
87675,TRUE,1,2,FALSE,FALSE
52593,FALSE,2,1,FALSE,FALSE
693144,FALSE,1,1,FALSE,FALSE
27967,TRUE,1,4,FALSE,FALSE
635731,TRUE,1,4,FALSE,FALSE
19693,FALSE,1.5,2,FALSE,FALSE
779936,FALSE,1,1,FALSE,FALSE
718946,FALSE,1,2,FALSE,FALSE
557367,FALSE,1.5,2,FALSE,FALSE
298264,TRUE,1,2,FALSE,FALSE
331533,FALSE,1,2,FALSE,TRUE
180155,FALSE,1.3333333333333333,6,FALSE,FALSE
259988,TRUE,0.5,3,TRUE,FALSE
638952,FALSE,1,2,FALSE,TRUE
694747,TRUE,1,2,FALSE,FALSE
392205,FALSE,1,4,FALSE,FALSE
287745,TRUE,1.5,4,FALSE,FALSE
733615,TRUE,1.5,5,FALSE,FALSE
332789,FALSE,1,2,FALSE,FALSE
557648,TRUE,1,5,FALSE,TRUE
717070,FALSE,1,2,FALSE,FALSE
365030,FALSE,1.5,3,FALSE,FALSE
342231,TRUE,1,5,FALSE,FALSE
56549,FALSE,2,1,FALSE,FALSE
569346,FALSE,1,1,FALSE,FALSE
68167,TRUE,1,2,FALSE,TRUE
212459,FALSE,2,1,FALSE,TRUE
145438,TRUE,0.6666666666666666,5,FALSE,TRUE
348467,TRUE,1,5,FALSE,FALSE
603759,TRUE,1,3,FALSE,TRUE
259563,TRUE,1,2,FALSE,FALSE
150921,FALSE,1,2,TRUE,FALSE
685747,TRUE,1,5,FALSE,FALSE
82986,TRUE,1,4,FALSE,FALSE
234137,FALSE,2,1,FALSE,FALSE
417038,TRUE,1,2,FALSE,FALSE
140476,FALSE,1.5,2,FALSE,FALSE
83626,FALSE,1.5,2,FALSE,FALSE
618462,FALSE,1,2,FALSE,FALSE
485775,TRUE,1,3,FALSE,FALSE
468119,FALSE,1,2,TRUE,FALSE
183277,FALSE,2,2,FALSE,FALSE
4160,FALSE,1,2,FALSE,FALSE
602127,FALSE,1,2,FALSE,FALSE
152086,FALSE,2.5,2,FALSE,FALSE
516111,FALSE,1,1,FALSE,FALSE
6938,FALSE,1,2,FALSE,FALSE
728947,TRUE,1,3,FALSE,FALSE
714618,TRUE,1.5,2,FALSE,FALSE
371199,FALSE,1.25,7,TRUE,FALSE
672482,TRUE,0.5,2,FALSE,FALSE
319961,FALSE,2,2,TRUE,FALSE
744473,TRUE,1,2,FALSE,FALSE
276672,TRUE,1,2,FALSE,FALSE
320751,TRUE,0.5,2,FALSE,FALSE
675011,TRUE,1,1,FALSE,TRUE
347933,TRUE,1.5,2,FALSE,FALSE
80202,TRUE,1.6666666666666667,4,FALSE,TRUE
5996,TRUE,2,4,FALSE,FALSE
145640,FALSE,1,5,TRUE,FALSE
267397,FALSE,0.75,4,TRUE,FALSE
246613,FALSE,1,1,FALSE,FALSE
407724,FALSE,2,2,FALSE,FALSE
306278,FALSE,1,3,FALSE,FALSE
558345,FALSE,2,2,FALSE,FALSE
390240,TRUE,1,4,FALSE,FALSE
273457,TRUE,1,1,FALSE,FALSE
467957,FALSE,1,1,TRUE,FALSE
299493,TRUE,1.5,4,FALSE,FALSE
275267,FALSE,1,4,FALSE,FALSE
394098,FALSE,1.5,2,FALSE,TRUE
399058,TRUE,2,2,TRUE,FALSE
643243,FALSE,1,1,FALSE,FALSE
359080,FALSE,1.5,2,FALSE,FALSE
106488,FALSE,1,3,FALSE,FALSE
635106,TRUE,1,3,FALSE,FALSE
513278,TRUE,1.5,2,FALSE,FALSE
183981,TRUE,1,3,FALSE,FALSE
581441,TRUE,1.5,2,FALSE,FALSE
469363,FALSE,1,2,FALSE,FALSE
644902,TRUE,1,4,FALSE,FALSE
712858,TRUE,1,6,FALSE,FALSE
133414,FALSE,1,2,FALSE,FALSE
41008,FALSE,2,2,FALSE,FALSE
573478,FALSE,1,2,FALSE,FALSE
437325,FALSE,1,7,TRUE,FALSE
334651,TRUE,1,3,FALSE,FALSE
751767,FALSE,1,3,TRUE,FALSE
242872,TRUE,1,2,FALSE,FALSE
210630,TRUE,2,3,FALSE,FALSE
439337,FALSE,1,2,FALSE,FALSE
433342,FALSE,1,5,FALSE,FALSE
358214,TRUE,2,2,FALSE,FALSE
214105,TRUE,1,4,FALSE,FALSE
787006,FALSE,1,1,FALSE,FALSE
567937,FALSE,1,2,FALSE,FALSE
227193,TRUE,1,2,FALSE,FALSE
328087,TRUE,1.5,2,TRUE,FALSE
326549,FALSE,1,2,TRUE,FALSE
608741,FALSE,1,2,FALSE,FALSE
448194,TRUE,1.5,4,FALSE,FALSE
759619,TRUE,1,4,FALSE,FALSE
301784,FALSE,1,1,FALSE,FALSE
772179,FALSE,1,2,TRUE,FALSE
107582,FALSE,1,3,FALSE,TRUE
291685,FALSE,1.5,2,FALSE,FALSE
683622,TRUE,1.5,2,FALSE,FALSE
711492,TRUE,0.5,2,TRUE,FALSE
749211,FALSE,1,2,FALSE,FALSE
324194,TRUE,1,4,FALSE,FALSE
486978,FALSE,1,2,FALSE,FALSE
297240,FALSE,1,2,TRUE,FALSE
688170,TRUE,0.5,2,FALSE,FALSE
242151,TRUE,1,5,FALSE,FALSE
554083,TRUE,1,3,FALSE,FALSE
413311,FALSE,1.5,2,FALSE,FALSE
260867,TRUE,1,2,FALSE,FALSE
181221,TRUE,1.5,2,FALSE,FALSE
495067,FALSE,1,1,TRUE,FALSE
28442,FALSE,1,1,FALSE,FALSE
459534,TRUE,1,2,FALSE,FALSE
524954,FALSE,1,3,FALSE,FALSE
654624,FALSE,1,2,FALSE,FALSE
157172,FALSE,1.3333333333333333,4,TRUE,FALSE
746391,TRUE,1,4,FALSE,FALSE
696342,TRUE,1,1,FALSE,FALSE
597177,FALSE,1,2,FALSE,FALSE
160088,FALSE,1.6666666666666667,3,FALSE,FALSE
63758,TRUE,1.5,2,FALSE,FALSE
515881,TRUE,1,2,FALSE,TRUE
713397,FALSE,2,2,FALSE,FALSE
211328,FALSE,1,3,TRUE,FALSE
214805,FALSE,1.5,2,FALSE,FALSE
349480,FALSE,1,4,FALSE,FALSE
507667,TRUE,1.3333333333333333,4,FALSE,FALSE
126158,TRUE,1,2,TRUE,FALSE
582443,FALSE,1,3,TRUE,FALSE
193272,FALSE,1.5,3,TRUE,FALSE
426384,TRUE,2,3,FALSE,FALSE
734206,TRUE,1.5,5,FALSE,FALSE
778348,TRUE,1,2,FALSE,FALSE
688836,FALSE,2,1,FALSE,FALSE
403909,TRUE,1,3,FALSE,FALSE
636219,FALSE,1,4,TRUE,FALSE
110068,TRUE,1.5,2,FALSE,FALSE
232210,TRUE,1,4,FALSE,FALSE
503986,TRUE,1,4,FALSE,FALSE
272451,FALSE,1,2,FALSE,FALSE
395991,FALSE,1.5,6,TRUE,FALSE
209872,FALSE,1,1,FALSE,FALSE
214106,TRUE,1,4,FALSE,FALSE
683401,TRUE,2.5,2,FALSE,TRUE
757381,FALSE,1,1,FALSE,FALSE
98119,TRUE,0.6666666666666666,3,FALSE,FALSE
716215,TRUE,1,2,FALSE,FALSE
311117,FALSE,2,1,FALSE,FALSE
736498,TRUE,0.5,3,FALSE,FALSE
347494,FALSE,1,3,FALSE,FALSE
706181,FALSE,1,1,FALSE,FALSE
260471,FALSE,0.6666666666666666,5,FALSE,FALSE
70441,FALSE,1.5,2,FALSE,FALSE
583805,FALSE,1.5,2,FALSE,FALSE
510907,TRUE,1,2,FALSE,FALSE
398651,FALSE,1,1,FALSE,FALSE
459325,TRUE,1,2,FALSE,FALSE
153447,TRUE,1,2,FALSE,FALSE
723203,FALSE,1,2,FALSE,FALSE
218884,TRUE,1,4,FALSE,FALSE
417277,TRUE,1.6666666666666667,4,FALSE,FALSE
420473,TRUE,2.5,2,FALSE,FALSE
690912,FALSE,0.5,2,FALSE,FALSE
683850,FALSE,1.5,3,FALSE,FALSE
85726,TRUE,1.6666666666666667,3,FALSE,FALSE
340390,TRUE,1,4,FALSE,FALSE
215716,FALSE,1,1,FALSE,FALSE
226859,TRUE,1,5,FALSE,FALSE
646657,TRUE,0.5,2,FALSE,FALSE
665666,FALSE,1,2,FALSE,FALSE
615378,FALSE,2,5,FALSE,FALSE
774092,TRUE,1,3,FALSE,FALSE
418394,FALSE,1,2,FALSE,FALSE
672256,FALSE,1,2,FALSE,TRUE
786442,FALSE,1.5,10,FALSE,FALSE
264169,TRUE,1.5,2,FALSE,FALSE
218733,TRUE,0.5,2,FALSE,FALSE
629936,TRUE,1,5,FALSE,FALSE
320956,TRUE,1,4,FALSE,FALSE
764689,FALSE,1,1,FALSE,TRUE
352022,FALSE,1,5,FALSE,FALSE
107193,TRUE,1,2,FALSE,FALSE
694083,FALSE,1.3333333333333333,3,TRUE,FALSE
16968,FALSE,1,2,TRUE,FALSE
152452,FALSE,0.6666666666666666,6,FALSE,FALSE
691812,FALSE,1,3,FALSE,FALSE
9404,TRUE,2,4,FALSE,FALSE
758591,TRUE,1,2,FALSE,FALSE
447711,TRUE,0.6666666666666666,4,FALSE,FALSE
328126,TRUE,0.5,2,FALSE,TRUE
17377,TRUE,1,4,FALSE,FALSE
749434,TRUE,1.5,2,FALSE,FALSE
394089,TRUE,0.5,5,FALSE,FALSE
610089,TRUE,1,3,FALSE,TRUE
430143,FALSE,1.25,4,TRUE,FALSE
505885,TRUE,1.5,2,FALSE,FALSE
560628,FALSE,1,4,FALSE,TRUE
666446,FALSE,2.3333333333333335,4,FALSE,FALSE
74237,TRUE,1,4,FALSE,FALSE
413484,FALSE,1,1,FALSE,FALSE
584320,FALSE,1,2,FALSE,FALSE
296069,FALSE,2,4,FALSE,FALSE
131153,FALSE,1.5,2,FALSE,FALSE
117795,FALSE,1,4,FALSE,FALSE
143957,FALSE,1,4,FALSE,FALSE
369127,TRUE,0.6666666666666666,3,FALSE,FALSE
533590,TRUE,1,2,FALSE,FALSE
509453,TRUE,1,3,FALSE,FALSE
348317,TRUE,0.6666666666666666,4,FALSE,FALSE
73662,TRUE,1,3,FALSE,FALSE
667422,FALSE,1,4,TRUE,FALSE
97918,TRUE,2,4,FALSE,FALSE
195188,FALSE,1.5,2,TRUE,FALSE
582717,FALSE,1.5,2,FALSE,FALSE
15956,FALSE,6,2,FALSE,FALSE
411767,FALSE,1,2,FALSE,FALSE
785252,FALSE,1,2,FALSE,FALSE
71833,FALSE,0.5,5,FALSE,FALSE
173244,FALSE,1,2,TRUE,FALSE
176757,TRUE,1.5,4,FALSE,TRUE
587980,FALSE,1,1,FALSE,FALSE
270541,FALSE,1,2,FALSE,FALSE
224528,FALSE,1,3,FALSE,FALSE
531542,TRUE,1.3333333333333333,4,FALSE,FALSE
254235,TRUE,1,4,FALSE,FALSE
611590,TRUE,1,6,FALSE,FALSE
624108,FALSE,1,3,FALSE,FALSE
636195,TRUE,0.6666666666666666,4,FALSE,FALSE
379190,FALSE,1,3,FALSE,FALSE
314208,TRUE,1,2,FALSE,FALSE
165032,FALSE,1,1,FALSE,FALSE
207471,TRUE,2,3,FALSE,FALSE
624210,FALSE,1,1,FALSE,FALSE
119820,TRUE,1.5,4,FALSE,TRUE
600712,FALSE,1,2,TRUE,FALSE
331845,FALSE,1.5,2,TRUE,FALSE
164643,FALSE,1,2,FALSE,TRUE
460127,FALSE,1.5,2,FALSE,FALSE
222470,FALSE,1,4,FALSE,FALSE
316003,TRUE,2,1,FALSE,FALSE
654017,FALSE,1.5,3,FALSE,FALSE
790196,TRUE,2,2,FALSE,FALSE
605610,FALSE,1,2,FALSE,TRUE
520226,FALSE,1,2,TRUE,FALSE
105627,FALSE,1,4,FALSE,FALSE
540533,FALSE,1.5,2,FALSE,FALSE
559775,TRUE,1,2,FALSE,FALSE
317637,FALSE,1,2,FALSE,FALSE
376750,TRUE,1.5,4,FALSE,FALSE
658659,TRUE,1,1,FALSE,TRUE
196486,FALSE,1,3,TRUE,FALSE
454839,FALSE,1.25,4,FALSE,FALSE
761813,TRUE,1,2,FALSE,FALSE
240960,TRUE,2,2,FALSE,FALSE
562946,FALSE,1,3,TRUE,FALSE
490485,TRUE,1.3333333333333333,3,FALSE,FALSE
674096,TRUE,2,2,FALSE,FALSE
1445,FALSE,1,6,FALSE,FALSE
130955,FALSE,1,2,FALSE,FALSE
374493,FALSE,1,3,FALSE,FALSE
197096,FALSE,1,4,FALSE,FALSE
399691,TRUE,1,3,FALSE,FALSE
405865,TRUE,1.6666666666666667,7,FALSE,FALSE
127702,TRUE,1,2,FALSE,FALSE
577927,FALSE,1,2,FALSE,TRUE
155870,TRUE,1,2,FALSE,FALSE
265222,TRUE,1,5,FALSE,FALSE
257809,TRUE,2.5,2,FALSE,FALSE
733787,FALSE,1.3333333333333333,3,FALSE,FALSE
129787,TRUE,1,2,FALSE,FALSE
713102,FALSE,1,2,FALSE,FALSE
427962,TRUE,2.3333333333333335,5,FALSE,FALSE
255234,TRUE,1,3,FALSE,FALSE
163963,FALSE,1,1,FALSE,TRUE
118488,FALSE,1,2,FALSE,TRUE
317934,TRUE,1.5,8,FALSE,FALSE
695952,FALSE,1,2,FALSE,FALSE
634447,FALSE,1.5,2,FALSE,FALSE
317328,TRUE,1.5,4,FALSE,TRUE
85895,FALSE,2,1,FALSE,FALSE
95399,FALSE,1,2,FALSE,FALSE
667803,FALSE,1,1,FALSE,FALSE
749558,FALSE,0.5,3,TRUE,FALSE
1787,FALSE,2,2,FALSE,FALSE
485475,FALSE,2,2,FALSE,FALSE
386125,TRUE,2.5,3,FALSE,FALSE
616466,FALSE,2,1,FALSE,FALSE
334277,FALSE,1.5,2,FALSE,FALSE
92093,FALSE,1,2,FALSE,FALSE
453583,FALSE,1.5,2,FALSE,FALSE
612061,FALSE,1,3,FALSE,FALSE
334176,FALSE,1.5,2,FALSE,FALSE
208478,TRUE,1,2,FALSE,FALSE
53127,FALSE,1,2,FALSE,FALSE
401986,TRUE,1,4,FALSE,FALSE
88436,FALSE,2,2,FALSE,FALSE
247016,TRUE,1,3,FALSE,FALSE
256042,TRUE,1,2,FALSE,FALSE
563387,TRUE,1,4,FALSE,FALSE
121545,FALSE,1,3,FALSE,FALSE
680469,FALSE,0.5,4,FALSE,FALSE
771547,TRUE,1.5,4,FALSE,FALSE
63860,FALSE,2,1,FALSE,FALSE
47939,FALSE,1,2,FALSE,FALSE
39280,TRUE,0.5,2,FALSE,FALSE
351463,FALSE,1,2,TRUE,FALSE
749043,TRUE,1,2,FALSE,FALSE
569806,TRUE,1,2,FALSE,FALSE
493650,FALSE,1,1,FALSE,FALSE
466900,TRUE,1.25,4,FALSE,FALSE
340676,FALSE,1,2,FALSE,FALSE
420553,TRUE,1,3,FALSE,FALSE
548389,TRUE,1,2,TRUE,FALSE
381029,FALSE,1,4,FALSE,FALSE
611845,FALSE,1,2,TRUE,FALSE
421155,TRUE,1.5,4,FALSE,FALSE
618029,TRUE,3,3,FALSE,FALSE
562254,TRUE,1,5,FALSE,FALSE
175318,FALSE,1,1,FALSE,FALSE
278065,FALSE,1,2,FALSE,FALSE
780372,TRUE,1,3,FALSE,FALSE
180722,TRUE,1.5,2,FALSE,FALSE
565588,TRUE,1,2,FALSE,FALSE
690163,TRUE,1,2,FALSE,FALSE
433353,FALSE,1,3,TRUE,FALSE
689976,TRUE,1,2,FALSE,FALSE
758616,FALSE,1,2,TRUE,FALSE
367695,TRUE,1,4,FALSE,FALSE
448643,TRUE,1,5,FALSE,TRUE
743020,TRUE,1,2,FALSE,FALSE
749056,FALSE,1,2,FALSE,FALSE
625620,TRUE,1,1,FALSE,FALSE
321512,TRUE,1.3333333333333333,5,FALSE,FALSE
6465,FALSE,1,2,TRUE,FALSE
491446,TRUE,1,6,FALSE,FALSE
449857,FALSE,3,1,TRUE,FALSE
640034,TRUE,3,2,FALSE,FALSE
431220,FALSE,1,3,FALSE,FALSE
270849,TRUE,1,3,FALSE,TRUE
217965,FALSE,1,3,FALSE,FALSE
172366,FALSE,1,4,FALSE,FALSE
146936,FALSE,1,2,TRUE,FALSE
439408,TRUE,2.5,2,FALSE,FALSE
191705,TRUE,0.5,2,FALSE,FALSE
391011,FALSE,1,4,FALSE,FALSE
217752,FALSE,1,2,FALSE,FALSE
217095,FALSE,1,4,TRUE,FALSE
266799,TRUE,1,4,FALSE,FALSE
689751,TRUE,1.5,4,FALSE,FALSE
18037,TRUE,0.5,6,FALSE,FALSE
372867,FALSE,3,2,FALSE,FALSE
347247,TRUE,1,2,FALSE,FALSE
66467,TRUE,1,2,FALSE,FALSE
588166,FALSE,1,6,TRUE,FALSE
140466,TRUE,1,3,FALSE,FALSE
590141,FALSE,1,1,FALSE,FALSE
164844,TRUE,1,2,FALSE,FALSE
553552,TRUE,2,2,TRUE,FALSE
287905,FALSE,1.5,2,FALSE,FALSE
640238,TRUE,1,4,FALSE,TRUE
776311,FALSE,0.6666666666666666,3,FALSE,FALSE
10562,FALSE,2,1,FALSE,FALSE
29531,FALSE,1,1,FALSE,FALSE
107465,TRUE,0.5,3,FALSE,FALSE
98740,TRUE,1,3,FALSE,FALSE
689316,TRUE,1.5,6,FALSE,FALSE
397174,TRUE,1,1,FALSE,FALSE
432627,FALSE,1,2,FALSE,TRUE
627184,FALSE,3,2,FALSE,FALSE
34418,FALSE,1,1,FALSE,FALSE
145677,FALSE,1,2,FALSE,FALSE
411928,FALSE,1,2,TRUE,FALSE
151498,TRUE,0,1,TRUE,FALSE
673508,FALSE,1,1,FALSE,FALSE
557885,TRUE,1.5,2,FALSE,FALSE
46486,FALSE,1,2,FALSE,FALSE
295935,TRUE,1,1,FALSE,FALSE
340749,TRUE,1,2,FALSE,TRUE
714293,TRUE,1.3333333333333333,3,FALSE,FALSE
171783,TRUE,1,3,FALSE,FALSE
380650,TRUE,1,1,FALSE,FALSE
787575,TRUE,1.5,3,FALSE,FALSE
320227,TRUE,1,2,FALSE,FALSE
742883,TRUE,0.6666666666666666,3,FALSE,TRUE
102897,FALSE,1.5,2,FALSE,FALSE
4037,FALSE,1,2,TRUE,FALSE
405857,TRUE,1.6666666666666667,7,FALSE,FALSE
270914,FALSE,0.5,2,TRUE,FALSE
145075,FALSE,1,2,FALSE,FALSE
53097,FALSE,1.3333333333333333,3,FALSE,FALSE
84226,FALSE,1,2,FALSE,FALSE
587572,FALSE,1.5,4,TRUE,FALSE
773443,TRUE,1,3,FALSE,FALSE
131099,FALSE,1,2,FALSE,FALSE
674774,TRUE,1,2,FALSE,FALSE
28743,TRUE,0.6666666666666666,4,FALSE,FALSE
379537,FALSE,1,2,FALSE,TRUE
626980,FALSE,2,1,FALSE,TRUE
239053,FALSE,1,2,FALSE,FALSE
26116,TRUE,2,5,FALSE,FALSE
152029,TRUE,1,3,FALSE,FALSE
527484,TRUE,3,5,FALSE,FALSE
724490,TRUE,0.6666666666666666,4,FALSE,FALSE
99262,FALSE,1,2,FALSE,FALSE
47174,FALSE,1,2,TRUE,FALSE
345801,FALSE,1,2,FALSE,FALSE
433901,TRUE,1,2,FALSE,FALSE
676291,TRUE,1,5,FALSE,FALSE
106754,FALSE,1,2,FALSE,TRUE
739534,FALSE,1.5,2,FALSE,FALSE
485161,FALSE,1,3,FALSE,FALSE
178227,FALSE,2,2,FALSE,FALSE
577399,FALSE,1,4,FALSE,TRUE
616115,FALSE,1.3333333333333333,3,FALSE,FALSE
149113,TRUE,1.5,5,FALSE,FALSE
276795,TRUE,2,1,FALSE,FALSE
610722,FALSE,2,2,FALSE,FALSE
168479,TRUE,3,2,FALSE,FALSE
43547,TRUE,1,2,FALSE,FALSE
275669,FALSE,2,3,FALSE,FALSE
219715,TRUE,0,5,FALSE,TRUE
249447,TRUE,1.5,4,FALSE,FALSE
268976,FALSE,1,1,TRUE,FALSE
250136,FALSE,1,3,TRUE,FALSE
187326,FALSE,2,2,FALSE,FALSE
151419,TRUE,1,2,FALSE,FALSE
547509,TRUE,1,2,FALSE,FALSE
159635,TRUE,0.6666666666666666,3,FALSE,FALSE
279284,FALSE,1,2,FALSE,FALSE
9184,FALSE,1,4,TRUE,FALSE
469806,FALSE,1,4,FALSE,FALSE
365584,FALSE,1,2,FALSE,FALSE
642768,FALSE,1,1,FALSE,FALSE
529289,TRUE,1,4,FALSE,FALSE
146739,FALSE,1,2,FALSE,FALSE
87631,FALSE,1,1,TRUE,FALSE
690935,FALSE,2,2,FALSE,FALSE
28724,FALSE,1,2,TRUE,FALSE
632270,FALSE,1,2,FALSE,FALSE
193335,FALSE,1.25,4,FALSE,TRUE
668497,FALSE,1,4,FALSE,TRUE
502015,FALSE,0.6666666666666666,4,FALSE,FALSE
240141,TRUE,1,2,FALSE,FALSE
157907,TRUE,1,3,FALSE,FALSE
215264,FALSE,1,2,TRUE,FALSE
72318,FALSE,1,1,FALSE,FALSE
702419,FALSE,1.5,2,FALSE,FALSE
297813,FALSE,1,1,FALSE,FALSE
